timestamp,vwap
2023-01-01 00:00:00,1.7824402390438243
2023-01-01 01:00:00,-1.2428181818181818
2023-01-01 02:00:00,-2.6523775638342406
2023-01-01 03:00:00,-3.445270672218918
2023-01-01 04:00:00,-2.0055264564404065
2023-01-01 05:00:00,-5.630289608177172
2023-01-01 06:00:00,-1.9595940959409595
2023-01-01 07:00:00,-2.353374455732946
2023-01-01 08:00:00,-1.9317647058823535
2023-01-01 09:00:00,-2.2358587257617724
2023-01-01 10:00:00,-2.640025641025641
2023-01-01 11:00:00,-1.2567413441955193
2023-01-01 12:00:00,-2.64139896373057
2023-01-01 13:00:00,-3.415949214026602
2023-01-01 14:00:00,2.4373633049817736
2023-01-01 15:00:00,29.554021990740747
2023-01-01 16:00:00,49.29437810945273
2023-01-01 17:00:00,56.66732651963421
2023-01-01 18:00:00,43.504778439153434
2023-01-01 19:00:00,45.996088709677416
2023-01-01 20:00:00,42.05094806924101
2023-01-01 21:00:00,43.22318600368323
2023-01-01 22:00:00,37.82672713900465
2023-01-01 23:00:00,39.41259924385634
2023-01-02 00:00:00,38.981081632653066
2023-01-02 01:00:00,48.47074721780605
2023-01-02 02:00:00,31.308100917431197
2023-01-02 03:00:00,23.60649717514124
2023-01-02 04:00:00,44.45234337637494
2023-01-02 05:00:00,55.07566047212456
2023-01-02 06:00:00,83.9306551724138
2023-01-02 07:00:00,106.75286390532544
2023-01-02 08:00:00,113.88713114754101
2023-01-02 09:00:00,113.37199881726788
2023-01-02 10:00:00,117.3810851544838
2023-01-02 11:00:00,126.68766485178463
2023-01-02 12:00:00,125.47497395833335
2023-01-02 13:00:00,120.59014285714288
2023-01-02 14:00:00,127.15244874715259
2023-01-02 15:00:00,144.29206987475283
2023-01-02 16:00:00,146.95918918918923
2023-01-02 17:00:00,162.15309875813128
2023-01-02 18:00:00,166.34879461976203
2023-01-02 19:00:00,154.53987642115675
2023-01-02 20:00:00,143.88428366075706
2023-01-02 21:00:00,121.89384451867599
2023-01-02 22:00:00,105.43474093264248
2023-01-02 23:00:00,91.63266030534353
2023-01-03 00:00:00,70.88619673855865
2023-01-03 01:00:00,64.875699844479
2023-01-03 02:00:00,75.17716406829993
2023-01-03 03:00:00,84.06585436193222
2023-01-03 04:00:00,80.231300597213
2023-01-03 05:00:00,81.68542403464453
2023-01-03 06:00:00,104.2196546961326
2023-01-03 07:00:00,166.3860726072607
2023-01-03 08:00:00,188.2471800208116
2023-01-03 09:00:00,173.9472494956288
2023-01-03 10:00:00,172.55671830985915
2023-01-03 11:00:00,168.55871803731858
2023-01-03 12:00:00,167.28081532416502
2023-01-03 13:00:00,173.5293532972284
2023-01-03 14:00:00,175.92861611876998
2023-01-03 15:00:00,179.62501861504097
2023-01-03 16:00:00,182.73793241695304
2023-01-03 17:00:00,186.76078583765113
2023-01-03 18:00:00,186.11963282937364
2023-01-03 19:00:00,180.4283127839066
2023-01-03 20:00:00,151.96037234042555
2023-01-03 21:00:00,137.12455182774164
2023-01-03 22:00:00,108.94421140939595
2023-01-03 23:00:00,89.79888888888891
2023-01-04 00:00:00,87.02490111248456
2023-01-04 01:00:00,82.25043333333333
2023-01-04 02:00:00,75.75866593164278
2023-01-04 03:00:00,81.63961574507967
2023-01-04 04:00:00,81.07134232498395
2023-01-04 05:00:00,79.15630841121497
2023-01-04 06:00:00,72.92579541034617
2023-01-04 07:00:00,86.6643746430611
2023-01-04 08:00:00,90.66661075766338
2023-01-04 09:00:00,95.25099164926932
2023-01-04 10:00:00,96.35646480534805
2023-01-04 11:00:00,105.70121315677059
2023-01-04 12:00:00,104.57191158156911
2023-01-04 13:00:00,103.86836611802488
2023-01-04 14:00:00,101.60558720112518
2023-01-04 15:00:00,100.8318121790169
2023-01-04 16:00:00,101.55072346368713
2023-01-04 17:00:00,94.49146585365854
2023-01-04 18:00:00,93.8407456811721
2023-01-04 19:00:00,89.79557473374955
2023-01-04 20:00:00,82.77335157894737
2023-01-04 21:00:00,80.26572547683926
2023-01-04 22:00:00,67.28320781032077
2023-01-04 23:00:00,48.715479210711784
2023-01-05 00:00:00,31.64651982378856
2023-01-05 01:00:00,44.503637833468076
2023-01-05 02:00:00,48.33179427687548
2023-01-05 03:00:00,51.91313603818615
2023-01-05 04:00:00,52.39071591774563
2023-01-05 05:00:00,66.47903141361256
2023-01-05 06:00:00,88.90920589903575
2023-01-05 07:00:00,109.07030779753758
2023-01-05 08:00:00,120.10593670886077
2023-01-05 09:00:00,122.12413968253968
2023-01-05 10:00:00,136.4218579234973
2023-01-05 11:00:00,149.45752767527676
2023-01-05 12:00:00,145.12402015677495
2023-01-05 13:00:00,144.3789780583108
2023-01-05 14:00:00,144.99030600786074
2023-01-05 15:00:00,152.09885798670936
2023-01-05 16:00:00,162.35973658772355
2023-01-05 17:00:00,177.1933553152203
2023-01-05 18:00:00,179.53531276778065
2023-01-05 19:00:00,160.99596324655437
2023-01-05 20:00:00,149.2043980641258
2023-01-05 21:00:00,135.2481257861635
2023-01-05 22:00:00,124.20237833190023
2023-01-05 23:00:00,107.51085358959863
2023-01-06 00:00:00,108.12542680229984
2023-01-06 01:00:00,101.113948787062
2023-01-06 02:00:00,101.92263543191801
2023-01-06 03:00:00,89.43766574585635
2023-01-06 04:00:00,81.35957264957267
2023-01-06 05:00:00,88.84922998986829
2023-01-06 06:00:00,93.02098868666995
2023-01-06 07:00:00,86.81637588197563
2023-01-06 08:00:00,92.01784357541902
2023-01-06 09:00:00,80.55123287671232
2023-01-06 10:00:00,87.8848730606488
2023-01-06 11:00:00,92.32779832935562
2023-01-06 12:00:00,92.52089320388352
2023-01-06 13:00:00,86.1237171781082
2023-01-06 14:00:00,99.16545140222821
2023-01-06 15:00:00,102.84247277127875
2023-01-06 16:00:00,133.08395442023541
2023-01-06 17:00:00,141.64562003968254
2023-01-06 18:00:00,136.0278041543027
2023-01-06 19:00:00,108.23225526641882
2023-01-06 20:00:00,101.31328909405653
2023-01-06 21:00:00,96.34634036144577
2023-01-06 22:00:00,62.305587748344365
2023-01-06 23:00:00,62.37804247460756
2023-01-07 00:00:00,67.43895424836602
2023-01-07 01:00:00,65.16727272727273
2023-01-07 02:00:00,51.99071212121213
2023-01-07 03:00:00,61.80912790697676
2023-01-07 04:00:00,60.70386138613861
2023-01-07 05:00:00,58.40448071216617
2023-01-07 06:00:00,60.06218181818181
2023-01-07 07:00:00,49.2575
2023-01-07 08:00:00,38.39170603674541
2023-01-07 09:00:00,60.699642857142855
2023-01-07 10:00:00,59.836826538768975
2023-01-07 11:00:00,71.85532608695652
2023-01-07 12:00:00,82.79553735926305
2023-01-07 13:00:00,78.71930151338766
2023-01-07 14:00:00,78.14156
2023-01-07 15:00:00,81.32991748323879
2023-01-07 16:00:00,87.00015479876161
2023-01-07 17:00:00,93.65046853625175
2023-01-07 18:00:00,87.33654358093602
2023-01-07 19:00:00,82.53027950310559
2023-01-07 20:00:00,74.02555364806868
2023-01-07 21:00:00,58.283084641111394
2023-01-07 22:00:00,45.941999585578124
2023-01-07 23:00:00,28.804914992272025
2023-01-08 00:00:00,15.760276363636367
2023-01-08 01:00:00,10.482485619134122
2023-01-08 02:00:00,10.182609673790774
2023-01-08 03:00:00,7.980759206798869
2023-01-08 04:00:00,8.45559284116331
2023-01-08 05:00:00,13.726918416801293
2023-01-08 06:00:00,18.04119450317124
2023-01-08 07:00:00,26.766451488210283
2023-01-08 08:00:00,50.79502027575021
2023-01-08 09:00:00,38.9216903344022
2023-01-08 10:00:00,46.68827453142227
2023-01-08 11:00:00,58.76545275590551
2023-01-08 12:00:00,67.32272888363852
2023-01-08 13:00:00,75.1216413662239
2023-01-08 14:00:00,76.5161463414634
2023-01-08 15:00:00,85.83933396315538
2023-01-08 16:00:00,110.70501981505947
2023-01-08 17:00:00,99.2344366197183
2023-01-08 18:00:00,112.26658280922433
2023-01-08 19:00:00,86.01001984126984
2023-01-08 20:00:00,84.90844948676393
2023-01-08 21:00:00,80.6760486196951
2023-01-08 22:00:00,84.24879191548004
2023-01-08 23:00:00,73.19773164861613
2023-01-09 00:00:00,76.02300255536628
2023-01-09 01:00:00,68.99840684068407
2023-01-09 02:00:00,54.3164425332291
2023-01-09 03:00:00,37.71853950518755
2023-01-09 04:00:00,47.0874388254486
2023-01-09 05:00:00,51.768553984575846
2023-01-09 06:00:00,86.53392086330933
2023-01-09 07:00:00,116.86642533936653
2023-01-09 08:00:00,143.00651913875595
2023-01-09 09:00:00,146.3789971139971
2023-01-09 10:00:00,153.8198815043792
2023-01-09 11:00:00,152.38006868918146
2023-01-09 12:00:00,139.97182623132264
2023-01-09 13:00:00,138.36681561085973
